_id,tag,type,origin,description,ungroupedDescription,group1,group1,group3,valueDefault,priority,frozenDetectTimeout,invalidDetectTimeout,historianDeadBand,historianPeriod,supervisedOfCommand,commandOfSupervised,location,isEvent,unit,alarmState,stateTextTrue,stateTextFalse,eventTextTrue,eventTextFalse,formula,parcels,kconv1,kconv2,protocolSourceConnectionNumber,protocolSourceCommonAddress,protocolSourceObjectAddress,protocolSourceASDU,protocolSourceCommandDuration,protocolSourceCommandUseSBO,hiLimit,hihiLimit,hihihiLimit,loLimit,loloLimit,lololoLimit,hysteresis,substituted,alarmDisabled,annotation,commandBlocked,notes,updatesCnt,alarmed,invalid,overflow,transient,frozen,sourceDataUpdate,value,valueString,timeTag,timeTagAlarm,timeTagAtSource,timeTagAtSourceOk
1361,"KAW2TR3-2XSWS-122Fail","digital","supervised","KAW2~TR3 Sd.230kV~Switches-Fail-SC122","Switches-Fail-SC122","KAW2","TR3 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1361,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1362,"KAW2TR3-2XSWS-124Fail","digital","supervised","KAW2~TR3 Sd.230kV~Switches-Fail-SC124","Switches-Fail-SC124","KAW2","TR3 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1362,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1363,"KAW2TR3-2XSWS-126Fail","digital","supervised","KAW2~TR3 Sd.230kV~Switches-Fail-SC126","Switches-Fail-SC126","KAW2","TR3 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1363,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1364,"KAW2TR3-2CILO-122","digital","supervised","KAW2~TR3 Sd.230kV~Interlocking.-SC122","Interlocking.-SC122","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,1364,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1365,"KAW2TR3-2CILO-124","digital","supervised","KAW2~TR3 Sd.230kV~Interlocking.-SC124","Interlocking.-SC124","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,1365,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1366,"KAW2TR3-2CILO-126","digital","supervised","KAW2~TR3 Sd.230kV~Interlocking.-SC126","Interlocking.-SC126","KAW2","TR3 Sd.230kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,1366,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
1367,"KAW2TR3-2RCTF-122Locl","digital","supervised","KAW2~TR3 Sd.230kV~(43)-REMOTE/LOCAL-SC122","(43)-REMOTE/LOCAL-SC122","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1367,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1368,"KAW2TR3-2RCTF-124Locl","digital","supervised","KAW2~TR3 Sd.230kV~(43)-REMOTE/LOCAL-SC124","(43)-REMOTE/LOCAL-SC124","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1368,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1369,"KAW2TR3-2RCTF-126Locl","digital","supervised","KAW2~TR3 Sd.230kV~(43)-REMOTE/LOCAL-SC126","(43)-REMOTE/LOCAL-SC126","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1369,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1370,"KAW2TR3-2RTFP----Nrml","digital","supervised","KAW2~TR3 Sd.230kV~Transfer.prot.-Normal","Transfer.prot.-Normal","KAW2","TR3 Sd.230kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INACTIVE","NORMAL","INACTIVE",0,null,1.000000,0.000000,1,0,1370,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
1371,"KAW2TR3-2RTFP----Intm","digital","supervised","KAW2~TR3 Sd.230kV~Transfer.prot.-Intermed.","Transfer.prot.-Intermed.","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INTERMEDIARY","INACTIVE","INTERMEDIARY","INACTIVE",0,null,1.000000,0.000000,1,0,1371,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1372,"KAW2TR3-2RTFP----Trfd","digital","supervised","KAW2~TR3 Sd.230kV~Transfer.prot.-Tranfer","Transfer.prot.-Tranfer","KAW2","TR3 Sd.230kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"TRANSFERIDO","DESATIVADO","TRANSFERIDO","DESATIVADO",0,null,1.000000,0.000000,1,0,1372,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1373,"KAW2TR3-2RTFP----Icpl","digital","supervised","KAW2~TR3 Sd.230kV~Transfer.prot.-Incompl","Transfer.prot.-Incompl","KAW2","TR3 Sd.230kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1373,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1374,"KAW2TR3-0XCPS5222BlkC","digital","supervised","KAW2~TR3 Sd.69kV~Bx.pr.SF6-BlqFech-BR52-22","Bx.pr.SF6-BlqFech-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",1,"LOCKED","UNLOCKED","LOCKED","UNLOCKED",0,null,1.000000,0.000000,1,0,1374,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1375,"KAW2TR3-0XCPS5222Alrm","digital","supervised","KAW2~TR3 Sd.69kV~Bx.pr.SF6-Alarme-BR52-22","Bx.pr.SF6-Alarme-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1375,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1394,"KAW2TR3-0XCB15222Sprv","digital","supervised","KAW2~TR3 Sd.69kV~Bob1-Supervisão-BR52-22","Bob1-Supervisão-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1394,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1395,"KAW2TR3-0XCB25222Sprv","digital","supervised","KAW2~TR3 Sd.69kV~Bob2-Supervisão-BR52-22","Bob2-Supervisão-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1395,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1396,"KAW2TR3-0XCCM5222LoDC","digital","supervised","KAW2~TR3 Sd.69kV~Comando DJ-FtaCC-BR52-22","Comando DJ-FtaCC-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1396,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1397,"KAW2TR3-0XCMO5222LoDC","digital","supervised","KAW2~TR3 Sd.69kV~Motor DJ-Falta CC-BR52-22","Motor DJ-Falta CC-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1397,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1398,"KAW2TR3-0XCC15222LoDC","digital","supervised","KAW2~TR3 Sd.69kV~CircAbert1-FtaCC-BR52-22","CircAbert1-FtaCC-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1398,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1399,"KAW2TR3-0XCC25222LoDC","digital","supervised","KAW2~TR3 Sd.69kV~CircAbert2-FtaCC-BR52-22","CircAbert2-FtaCC-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1399,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1695,"KAW2TR3-0XCMD5222","digital","supervised","KAW2~TR3 Sd.69kV~Mola descarr.-BR52-22","Mola descarr.-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1695,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1696,"KAW2TR3-0RCTF5222Locl","digital","supervised","KAW2~TR3 Sd.69kV~(43)-REMOTE/LOCAL-BR52-22","(43)-REMOTE/LOCAL-BR52-22","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1696,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1697,"KAW2TR3-0XSWS-142Fail","digital","supervised","KAW2~TR3 Sd.69kV~Switches-Failure-SC142","Switches-Failure-SC142","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1697,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1698,"KAW2TR3-0XSWS-144Fail","digital","supervised","KAW2~TR3 Sd.69kV~Switches-Failure-SC144","Switches-Failure-SC144","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1698,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1699,"KAW2TR3-0XSWS-146Fail","digital","supervised","KAW2~TR3 Sd.69kV~Switches-Failure-SC146","Switches-Failure-SC146","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1699,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1700,"KAW2TR3-0CILO-142","digital","supervised","KAW2~TR3 Sd.69kV~Interlocking.-SC142","Interlocking.-SC142","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,1700,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1794,"KAW2TR3-0CILO-144","digital","supervised","KAW2~TR3 Sd.69kV~Interlocking.-SC144","Interlocking.-SC144","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,1794,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1795,"KAW2TR3-0CILO-146","digital","supervised","KAW2~TR3 Sd.69kV~Interlocking.-SC146","Interlocking.-SC146","KAW2","TR3 Sd.69kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INTERLOCKED","NORMAL","INTERLOCKED",0,null,1.000000,0.000000,1,0,1795,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
1796,"KAW2TR3-0RCTF-142Locl","digital","supervised","KAW2~TR3 Sd.69kV~(43)-REMOTE/LOCAL-SC142","(43)-REMOTE/LOCAL-SC142","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1796,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1797,"KAW2TR3-0RCTF-144Locl","digital","supervised","KAW2~TR3 Sd.69kV~(43)-REMOTE/LOCAL-SC144","(43)-REMOTE/LOCAL-SC144","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1797,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1798,"KAW2TR3-0RCTF-146Locl","digital","supervised","KAW2~TR3 Sd.69kV~(43)-REMOTE/LOCAL-SC146","(43)-REMOTE/LOCAL-SC146","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,1798,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1799,"KAW2TR3-0RTFP----Nrml","digital","supervised","KAW2~TR3 Sd.69kV~Transfer.prot.-Normal","Transfer.prot.-Normal","KAW2","TR3 Sd.69kV","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"NORMAL","INACTIVE","NORMAL","INACTIVE",0,null,1.000000,0.000000,1,0,1799,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
1800,"KAW2TR3-0RTFP----Intm","digital","supervised","KAW2~TR3 Sd.69kV~Transfer.prot.-Intermed.","Transfer.prot.-Intermed.","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INTERMEDIARY","INACTIVE","INTERMEDIARY","INACTIVE",0,null,1.000000,0.000000,1,0,1800,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1995,"KAW2TR3-0RTFP----Trfd","digital","supervised","KAW2~TR3 Sd.69kV~Transfer.prot.-Tranfer","Transfer.prot.-Tranfer","KAW2","TR3 Sd.69kV","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"TRANSFERIDO","DESATIVADO","TRANSFERIDO","DESATIVADO",0,null,1.000000,0.000000,1,0,1995,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1996,"KAW2TR3-0RTFP----Icpl","digital","supervised","KAW2~TR3 Sd.69kV~Transfer.prot.-Incompleta","Transfer.prot.-Incompleta","KAW2","TR3 Sd.69kV","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,1996,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1997,"KAW2TR3-0ZMMD----CmFl","digital","supervised","KAW2~TR3 Sd.69kV~Multimed.ME-FalhComun","Multimed.ME-FalhComun","KAW2","TR3 Sd.69kV","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"NO_COMMS","NORMAL","NO_COMMS","NORMAL",0,null,1.000000,0.000000,1,0,1997,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1998,"KAW2TR3--RBLK","digital","supervised","KAW2~TR3~Lock-Out Relay(86)","Lock-Out Relay(86)","KAW2","TR3","",1.000000,0,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,1998,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
1999,"KAW2TR3--ZTCO----Incl","digital","supervised","KAW2~TR3~Telecontrole do módulo-Inclusion","Telecontrole do módulo-Inclusion","KAW2","TR3","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INCLUDED","EXCLUDED","INCLUDED","EXCLUDED",0,null,1.000000,0.000000,1,0,1999,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
2000,"KAW2TR3--YFAN--01MDsj","digital","supervised","KAW2~TR3~VF-Minidisjuntor-Índ.1","VF-Minidisjuntor-Índ.1","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2000,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2125,"KAW2TR3--YFAN--02MDsj","digital","supervised","KAW2~TR3~VF-Minidisjuntor-Índ.2","VF-Minidisjuntor-Índ.2","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2125,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2126,"KAW2TR3--YFAN----Locl","digital","supervised","KAW2~TR3~VF-REMOTE/LOCAL","VF-REMOTE/LOCAL","KAW2","TR3","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"LOCAL","REMOTE","LOCAL","REMOTE",0,null,1.000000,0.000000,1,0,2126,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
2127,"KAW2TR3--YFAN----Manl","digital","supervised","KAW2~TR3~VF-Autom/Manual","VF-Autom/Manual","KAW2","TR3","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"MANUAL","AUTOMATIC","MANUAL","AUTOMATIC",0,null,1.000000,0.000000,1,0,2127,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2128,"KAW2TR3--YFA1","digital","supervised","KAW2~TR3~VF1","VF1","KAW2","TR3","",1.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"ON","OFF","ON","OFF",0,null,1.000000,0.000000,1,0,2128,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2129,"KAW2TR3--YFA2","digital","supervised","KAW2~TR3~VF2","VF2","KAW2","TR3","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"ON","OFF","ON","OFF",0,null,1.000000,0.000000,1,0,2129,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
2193,"KAW2TR3--YFA1----Fail","digital","supervised","KAW2~TR3~VF1-Fail","VF1-Fail","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2193,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2194,"KAW2TR3--YFA2----Fail","digital","supervised","KAW2~TR3~VF2-Fail","VF2-Fail","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2194,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2195,"KAW2TR3--ATCC","digital","supervised","KAW2~TR3~Relé Contr.Tap (90)","Relé Contr.Tap (90)","KAW2","TR3","",0.000000,2,0,300,0.000000,0,0,0,null,false,"",2,"INCLUDED","EXCLUDED","INCLUDED","EXCLUDED",0,null,1.000000,0.000000,1,0,2195,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
2196,"KAW2TR3--ATCC----InFl","digital","supervised","KAW2~TR3~Relé Contr.Tap (90)-Internal failure","Relé Contr.Tap (90)-Internal failure","KAW2","TR3","",1.000000,3,0,300,0.000000,0,0,0,null,false,"",1,"DEFECT","OK","DEFECT","OK",0,null,1.000000,0.000000,1,0,2196,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2197,"KAW2TR3--ATCC----Tout","digital","supervised","KAW2~TR3~Relé Contr.Tap (90)-Timeout","Relé Contr.Tap (90)-Timeout","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2197,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2198,"KAW2TR3--YPAR----Fail","digital","supervised","KAW2~TR3~Paralelismo TR-Fail","Paralelismo TR-Fail","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2198,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2199,"KAW2TR3--ATCC----Stop","digital","supervised","KAW2~TR3~Relé Contr.Tap (90)-Parada Emerg.","Relé Contr.Tap (90)-Parada Emerg.","KAW2","TR3","",1.000000,0,0,300,0.000000,0,0,0,null,false,"",1,"OPERATED","NORMAL","OPERATED","NORMAL",0,null,1.000000,0.000000,1,0,2199,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
2298,"KAW2TR3--YCDC----Icpl","digital","supervised","KAW2~TR3~CDC do TR-Incompleta","CDC do TR-Incompleta","KAW2","TR3","",1.000000,1,0,300,0.000000,0,0,0,null,false,"",1,"ALARMED","NORMAL","ALARMED","NORMAL",0,null,1.000000,0.000000,1,0,2298,0,null,null,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,1.000000,"1.000000",null,null,null,null
